"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EA19","UNEMP","WOMEN","PC_LF","Q","2018-Q4",8.307573,
"EA19","UNEMP","WOMEN","PC_LF","Q","2019-Q1",8.154738,
"EA19","UNEMP","WOMEN","PC_LF","Q","2019-Q2",7.950953,
"EA19","UNEMP","WOMEN","PC_LF","Q","2019-Q3",7.884708,
"COL","UNEMP","MEN","PC_LF","A","2007",8.748333,
"COL","UNEMP","MEN","PC_LF","A","2008",8.875,
"COL","UNEMP","MEN","PC_LF","A","2009",9.374166,
"COL","UNEMP","MEN","PC_LF","A","2010",9.0075,
"COL","UNEMP","MEN","PC_LF","A","2011",8.23,
"COL","UNEMP","MEN","PC_LF","A","2012",7.898334,
"COL","UNEMP","MEN","PC_LF","A","2013",7.4175,
"COL","UNEMP","MEN","PC_LF","A","2014",7.0175,
"COL","UNEMP","MEN","PC_LF","A","2015",6.754167,
"COL","UNEMP","MEN","PC_LF","A","2016",7.120833,
"COL","UNEMP","MEN","PC_LF","A","2017",7.200833,
"COL","UNEMP","MEN","PC_LF","A","2018",7.463333,
"COL","UNEMP","TOT","PC_LF","A","2007",11.2225,
"COL","UNEMP","TOT","PC_LF","A","2008",11.2775,
"COL","UNEMP","TOT","PC_LF","A","2009",12.08,
"COL","UNEMP","TOT","PC_LF","A","2010",11.84167,
"COL","UNEMP","TOT","PC_LF","A","2011",10.895,
"COL","UNEMP","TOT","PC_LF","A","2012",10.43417,
"COL","UNEMP","TOT","PC_LF","A","2013",9.705833,
"COL","UNEMP","TOT","PC_LF","A","2014",9.166667,
"COL","UNEMP","TOT","PC_LF","A","2015",8.960834,
"COL","UNEMP","TOT","PC_LF","A","2016",9.274167,
"COL","UNEMP","TOT","PC_LF","A","2017",9.425834,
"COL","UNEMP","TOT","PC_LF","A","2018",9.719167,
"COL","UNEMP","WOMEN","PC_LF","A","2007",14.84833,
"COL","UNEMP","WOMEN","PC_LF","A","2008",14.76917,
"COL","UNEMP","WOMEN","PC_LF","A","2009",15.87,
"COL","UNEMP","WOMEN","PC_LF","A","2010",15.70083,
"COL","UNEMP","WOMEN","PC_LF","A","2011",14.50083,
"COL","UNEMP","WOMEN","PC_LF","A","2012",13.79833,
"COL","UNEMP","WOMEN","PC_LF","A","2013",12.73417,
"COL","UNEMP","WOMEN","PC_LF","A","2014",12.00333,
"COL","UNEMP","WOMEN","PC_LF","A","2015",11.84917,
"COL","UNEMP","WOMEN","PC_LF","A","2016",12.08833,
"COL","UNEMP","WOMEN","PC_LF","A","2017",12.34417,
"COL","UNEMP","WOMEN","PC_LF","A","2018",12.715,
"COL","UNEMP","MEN","PC_LF","Q","2007-Q1",9.000352,
"COL","UNEMP","MEN","PC_LF","Q","2007-Q2",8.744076,
"COL","UNEMP","MEN","PC_LF","Q","2007-Q3",8.781815,
"COL","UNEMP","MEN","PC_LF","Q","2007-Q4",8.433291,
"COL","UNEMP","MEN","PC_LF","Q","2008-Q1",8.440941,
"COL","UNEMP","MEN","PC_LF","Q","2008-Q2",8.725877,
"COL","UNEMP","MEN","PC_LF","Q","2008-Q3",8.850727,
"COL","UNEMP","MEN","PC_LF","Q","2008-Q4",9.463674,
"COL","UNEMP","MEN","PC_LF","Q","2009-Q1",9.140474,
"COL","UNEMP","MEN","PC_LF","Q","2009-Q2",9.182348,
"COL","UNEMP","MEN","PC_LF","Q","2009-Q3",9.45881,
"COL","UNEMP","MEN","PC_LF","Q","2009-Q4",9.676638,
"COL","UNEMP","MEN","PC_LF","Q","2010-Q1",9.22904,
"COL","UNEMP","MEN","PC_LF","Q","2010-Q2",9.314574,
"COL","UNEMP","MEN","PC_LF","Q","2010-Q3",8.754257,
"COL","UNEMP","MEN","PC_LF","Q","2010-Q4",8.708345,
"COL","UNEMP","MEN","PC_LF","Q","2011-Q1",8.385453,
"COL","UNEMP","MEN","PC_LF","Q","2011-Q2",8.598389,
"COL","UNEMP","MEN","PC_LF","Q","2011-Q3",7.948777,
"COL","UNEMP","MEN","PC_LF","Q","2011-Q4",7.960986,
"COL","UNEMP","MEN","PC_LF","Q","2012-Q1",7.740456,
"COL","UNEMP","MEN","PC_LF","Q","2012-Q2",8.007877,
"COL","UNEMP","MEN","PC_LF","Q","2012-Q3",8.080917,
"COL","UNEMP","MEN","PC_LF","Q","2012-Q4",7.747243,
"COL","UNEMP","MEN","PC_LF","Q","2013-Q1",7.994413,
"COL","UNEMP","MEN","PC_LF","Q","2013-Q2",7.582821,
"COL","UNEMP","MEN","PC_LF","Q","2013-Q3",7.203246,
"COL","UNEMP","MEN","PC_LF","Q","2013-Q4",6.872347,
"COL","UNEMP","MEN","PC_LF","Q","2014-Q1",7.071492,
"COL","UNEMP","MEN","PC_LF","Q","2014-Q2",6.968954,
"COL","UNEMP","MEN","PC_LF","Q","2014-Q3",7.033381,
"COL","UNEMP","MEN","PC_LF","Q","2014-Q4",6.966238,
"COL","UNEMP","MEN","PC_LF","Q","2015-Q1",6.629821,
"COL","UNEMP","MEN","PC_LF","Q","2015-Q2",6.763512,
"COL","UNEMP","MEN","PC_LF","Q","2015-Q3",6.932754,
"COL","UNEMP","MEN","PC_LF","Q","2015-Q4",6.675597,
"COL","UNEMP","MEN","PC_LF","Q","2016-Q1",7.217724,
"COL","UNEMP","MEN","PC_LF","Q","2016-Q2",6.98104,
"COL","UNEMP","MEN","PC_LF","Q","2016-Q3",7.152975,
"COL","UNEMP","MEN","PC_LF","Q","2016-Q4",7.115653,
"COL","UNEMP","MEN","PC_LF","Q","2017-Q1",7.138013,
"COL","UNEMP","MEN","PC_LF","Q","2017-Q2",7.044063,
"COL","UNEMP","MEN","PC_LF","Q","2017-Q3",7.125171,
"COL","UNEMP","MEN","PC_LF","Q","2017-Q4",7.490731,
"COL","UNEMP","MEN","PC_LF","Q","2018-Q1",7.293416,
"COL","UNEMP","MEN","PC_LF","Q","2018-Q2",7.405343,
"COL","UNEMP","MEN","PC_LF","Q","2018-Q3",7.527944,
"COL","UNEMP","MEN","PC_LF","Q","2018-Q4",7.611156,
"COL","UNEMP","MEN","PC_LF","Q","2019-Q1",8.156046,
"COL","UNEMP","MEN","PC_LF","Q","2019-Q2",8.043672,
"COL","UNEMP","MEN","PC_LF","Q","2019-Q3",8.332324,
"COL","UNEMP","TOT","PC_LF","Q","2007-Q1",11.60382,
"COL","UNEMP","TOT","PC_LF","Q","2007-Q2",11.31347,
"COL","UNEMP","TOT","PC_LF","Q","2007-Q3",11.03279,
"COL","UNEMP","TOT","PC_LF","Q","2007-Q4",10.87557,
"COL","UNEMP","TOT","PC_LF","Q","2008-Q1",10.8987,
"COL","UNEMP","TOT","PC_LF","Q","2008-Q2",11.12382,
"COL","UNEMP","TOT","PC_LF","Q","2008-Q3",11.50662,
"COL","UNEMP","TOT","PC_LF","Q","2008-Q4",11.5686,
"COL","UNEMP","TOT","PC_LF","Q","2009-Q1",11.60963,
"COL","UNEMP","TOT","PC_LF","Q","2009-Q2",11.81128,
"COL","UNEMP","TOT","PC_LF","Q","2009-Q3",12.30478,
"COL","UNEMP","TOT","PC_LF","Q","2009-Q4",12.51462,
"COL","UNEMP","TOT","PC_LF","Q","2010-Q1",11.76858,
"COL","UNEMP","TOT","PC_LF","Q","2010-Q2",12.10982,
"COL","UNEMP","TOT","PC_LF","Q","2010-Q3",11.65542,
"COL","UNEMP","TOT","PC_LF","Q","2010-Q4",11.79153,
"COL","UNEMP","TOT","PC_LF","Q","2011-Q1",11.18887,
"COL","UNEMP","TOT","PC_LF","Q","2011-Q2",11.22392,
"COL","UNEMP","TOT","PC_LF","Q","2011-Q3",10.63274,
"COL","UNEMP","TOT","PC_LF","Q","2011-Q4",10.47389,
"COL","UNEMP","TOT","PC_LF","Q","2012-Q1",10.39392,
"COL","UNEMP","TOT","PC_LF","Q","2012-Q2",10.67556,
"COL","UNEMP","TOT","PC_LF","Q","2012-Q3",10.34938,
"COL","UNEMP","TOT","PC_LF","Q","2012-Q4",10.30427,
"COL","UNEMP","TOT","PC_LF","Q","2013-Q1",10.20482,
"COL","UNEMP","TOT","PC_LF","Q","2013-Q2",9.783454,
"COL","UNEMP","TOT","PC_LF","Q","2013-Q3",9.573572,
"COL","UNEMP","TOT","PC_LF","Q","2013-Q4",9.228835,
"COL","UNEMP","TOT","PC_LF","Q","2014-Q1",9.39467,
"COL","UNEMP","TOT","PC_LF","Q","2014-Q2",9.135934,
"COL","UNEMP","TOT","PC_LF","Q","2014-Q3",9.029604,
"COL","UNEMP","TOT","PC_LF","Q","2014-Q4",9.053021,
"COL","UNEMP","TOT","PC_LF","Q","2015-Q1",8.725019,
"COL","UNEMP","TOT","PC_LF","Q","2015-Q2",9.042865,
"COL","UNEMP","TOT","PC_LF","Q","2015-Q3",9.106759,
"COL","UNEMP","TOT","PC_LF","Q","2015-Q4",8.931356,
"COL","UNEMP","TOT","PC_LF","Q","2016-Q1",9.495861,
"COL","UNEMP","TOT","PC_LF","Q","2016-Q2",9.116305,
"COL","UNEMP","TOT","PC_LF","Q","2016-Q3",9.28861,
"COL","UNEMP","TOT","PC_LF","Q","2016-Q4",9.162324,
"COL","UNEMP","TOT","PC_LF","Q","2017-Q1",9.42805,
"COL","UNEMP","TOT","PC_LF","Q","2017-Q2",9.255946,
"COL","UNEMP","TOT","PC_LF","Q","2017-Q3",9.498277,
"COL","UNEMP","TOT","PC_LF","Q","2017-Q4",9.49217,
"COL","UNEMP","TOT","PC_LF","Q","2018-Q1",9.436138,
"COL","UNEMP","TOT","PC_LF","Q","2018-Q2",9.644086,
"COL","UNEMP","TOT","PC_LF","Q","2018-Q3",9.603458,
"COL","UNEMP","TOT","PC_LF","Q","2018-Q4",10.1789,
"COL","UNEMP","TOT","PC_LF","Q","2019-Q1",10.44289,
"COL","UNEMP","TOT","PC_LF","Q","2019-Q2",10.3334,
"COL","UNEMP","TOT","PC_LF","Q","2019-Q3",10.74971,
"COL","UNEMP","WOMEN","PC_LF","Q","2007-Q1",15.41707,
"COL","UNEMP","WOMEN","PC_LF","Q","2007-Q2",15.11891,
"COL","UNEMP","WOMEN","PC_LF","Q","2007-Q3",14.31415,
"COL","UNEMP","WOMEN","PC_LF","Q","2007-Q4",14.41416,
"COL","UNEMP","WOMEN","PC_LF","Q","2008-Q1",14.41137,
"COL","UNEMP","WOMEN","PC_LF","Q","2008-Q2",14.60212,
"COL","UNEMP","WOMEN","PC_LF","Q","2008-Q3",15.33792,
"COL","UNEMP","WOMEN","PC_LF","Q","2008-Q4",14.72928,
"COL","UNEMP","WOMEN","PC_LF","Q","2009-Q1",15.1529,
"COL","UNEMP","WOMEN","PC_LF","Q","2009-Q2",15.48998,
"COL","UNEMP","WOMEN","PC_LF","Q","2009-Q3",16.2724,
"COL","UNEMP","WOMEN","PC_LF","Q","2009-Q4",16.3935,
"COL","UNEMP","WOMEN","PC_LF","Q","2010-Q1",15.23836,
"COL","UNEMP","WOMEN","PC_LF","Q","2010-Q2",15.92346,
"COL","UNEMP","WOMEN","PC_LF","Q","2010-Q3",15.59075,
"COL","UNEMP","WOMEN","PC_LF","Q","2010-Q4",15.96174,
"COL","UNEMP","WOMEN","PC_LF","Q","2011-Q1",15.005,
"COL","UNEMP","WOMEN","PC_LF","Q","2011-Q2",14.81483,
"COL","UNEMP","WOMEN","PC_LF","Q","2011-Q3",14.23959,
"COL","UNEMP","WOMEN","PC_LF","Q","2011-Q4",13.81419,
"COL","UNEMP","WOMEN","PC_LF","Q","2012-Q1",13.89047,
"COL","UNEMP","WOMEN","PC_LF","Q","2012-Q2",14.16747,
"COL","UNEMP","WOMEN","PC_LF","Q","2012-Q3",13.38586,
"COL","UNEMP","WOMEN","PC_LF","Q","2012-Q4",13.70414,
"COL","UNEMP","WOMEN","PC_LF","Q","2013-Q1",13.15975,
"COL","UNEMP","WOMEN","PC_LF","Q","2013-Q2",12.67953,
"COL","UNEMP","WOMEN","PC_LF","Q","2013-Q3",12.67364,
"COL","UNEMP","WOMEN","PC_LF","Q","2013-Q4",12.33706,
"COL","UNEMP","WOMEN","PC_LF","Q","2014-Q1",12.46501,
"COL","UNEMP","WOMEN","PC_LF","Q","2014-Q2",12.00313,
"COL","UNEMP","WOMEN","PC_LF","Q","2014-Q3",11.64775,
"COL","UNEMP","WOMEN","PC_LF","Q","2014-Q4",11.79883,
"COL","UNEMP","WOMEN","PC_LF","Q","2015-Q1",11.4888,
"COL","UNEMP","WOMEN","PC_LF","Q","2015-Q2",12.01714,
"COL","UNEMP","WOMEN","PC_LF","Q","2015-Q3",11.92939,
"COL","UNEMP","WOMEN","PC_LF","Q","2015-Q4",11.88267,
"COL","UNEMP","WOMEN","PC_LF","Q","2016-Q1",12.45603,
"COL","UNEMP","WOMEN","PC_LF","Q","2016-Q2",11.90631,
"COL","UNEMP","WOMEN","PC_LF","Q","2016-Q3",12.10122,
"COL","UNEMP","WOMEN","PC_LF","Q","2016-Q4",11.83641,
"COL","UNEMP","WOMEN","PC_LF","Q","2017-Q1",12.42555,
"COL","UNEMP","WOMEN","PC_LF","Q","2017-Q2",12.14909,
"COL","UNEMP","WOMEN","PC_LF","Q","2017-Q3",12.61284,
"COL","UNEMP","WOMEN","PC_LF","Q","2017-Q4",12.11847,
"COL","UNEMP","WOMEN","PC_LF","Q","2018-Q1",12.27242,
"COL","UNEMP","WOMEN","PC_LF","Q","2018-Q2",12.61069,
"COL","UNEMP","WOMEN","PC_LF","Q","2018-Q3",12.35265,
"COL","UNEMP","WOMEN","PC_LF","Q","2018-Q4",13.56999,
"COL","UNEMP","WOMEN","PC_LF","Q","2019-Q1",13.45461,
"COL","UNEMP","WOMEN","PC_LF","Q","2019-Q2",13.40171,
"COL","UNEMP","WOMEN","PC_LF","Q","2019-Q3",13.95762,
"COL","UNEMP","MEN","PC_LF","M","2007-01",8.969801,
"COL","UNEMP","MEN","PC_LF","M","2007-02",9.214362,
"COL","UNEMP","MEN","PC_LF","M","2007-03",8.816893,
"COL","UNEMP","MEN","PC_LF","M","2007-04",8.072992,
"COL","UNEMP","MEN","PC_LF","M","2007-05",8.748539,
"COL","UNEMP","MEN","PC_LF","M","2007-06",9.410697,
"COL","UNEMP","MEN","PC_LF","M","2007-07",8.490672,
"COL","UNEMP","MEN","PC_LF","M","2007-08",8.864851,
"COL","UNEMP","MEN","PC_LF","M","2007-09",8.989922,
"COL","UNEMP","MEN","PC_LF","M","2007-10",8.77644,
"COL","UNEMP","MEN","PC_LF","M","2007-11",8.094391,
"COL","UNEMP","MEN","PC_LF","M","2007-12",8.429046,
"COL","UNEMP","MEN","PC_LF","M","2008-01",8.59494,
"COL","UNEMP","MEN","PC_LF","M","2008-02",8.104737,
"COL","UNEMP","MEN","PC_LF","M","2008-03",8.623145,
"COL","UNEMP","MEN","PC_LF","M","2008-04",8.558597,
"COL","UNEMP","MEN","PC_LF","M","2008-05",8.718804,
"COL","UNEMP","MEN","PC_LF","M","2008-06",8.90023,
"COL","UNEMP","MEN","PC_LF","M","2008-07",8.91891,
"COL","UNEMP","MEN","PC_LF","M","2008-08",9.030894,
"COL","UNEMP","MEN","PC_LF","M","2008-09",8.602379,
"COL","UNEMP","MEN","PC_LF","M","2008-10",9.188351,
"COL","UNEMP","MEN","PC_LF","M","2008-11",9.900399,
"COL","UNEMP","MEN","PC_LF","M","2008-12",9.30227,
"COL","UNEMP","MEN","PC_LF","M","2009-01",9.140168,
"COL","UNEMP","MEN","PC_LF","M","2009-02",8.750181,
"COL","UNEMP","MEN","PC_LF","M","2009-03",9.531074,
"COL","UNEMP","MEN","PC_LF","M","2009-04",9.546732,
"COL","UNEMP","MEN","PC_LF","M","2009-05",9.149635,
"COL","UNEMP","MEN","PC_LF","M","2009-06",8.850677,
"COL","UNEMP","MEN","PC_LF","M","2009-07",9.392488,
"COL","UNEMP","MEN","PC_LF","M","2009-08",8.963923,
"COL","UNEMP","MEN","PC_LF","M","2009-09",10.02002,
"COL","UNEMP","MEN","PC_LF","M","2009-10",9.824306,
"COL","UNEMP","MEN","PC_LF","M","2009-11",9.674012,
"COL","UNEMP","MEN","PC_LF","M","2009-12",9.531593,
"COL","UNEMP","MEN","PC_LF","M","2010-01",9.811296,
"COL","UNEMP","MEN","PC_LF","M","2010-02",9.141315,
"COL","UNEMP","MEN","PC_LF","M","2010-03",8.73451,
"COL","UNEMP","MEN","PC_LF","M","2010-04",9.548481,
"COL","UNEMP","MEN","PC_LF","M","2010-05",9.317358,
"COL","UNEMP","MEN","PC_LF","M","2010-06",9.077883,
"COL","UNEMP","MEN","PC_LF","M","2010-07",9.3923,
"COL","UNEMP","MEN","PC_LF","M","2010-08",8.572427,
"COL","UNEMP","MEN","PC_LF","M","2010-09",8.298047,
"COL","UNEMP","MEN","PC_LF","M","2010-10",8.417051,
"COL","UNEMP","MEN","PC_LF","M","2010-11",8.998339,
"COL","UNEMP","MEN","PC_LF","M","2010-12",8.709645,
"COL","UNEMP","MEN","PC_LF","M","2011-01",8.476109,
"COL","UNEMP","MEN","PC_LF","M","2011-02",8.619466,
"COL","UNEMP","MEN","PC_LF","M","2011-03",8.060784,
"COL","UNEMP","MEN","PC_LF","M","2011-04",8.174742,
"COL","UNEMP","MEN","PC_LF","M","2011-05",8.776306,
"COL","UNEMP","MEN","PC_LF","M","2011-06",8.844118,
"COL","UNEMP","MEN","PC_LF","M","2011-07",8.299264,
"COL","UNEMP","MEN","PC_LF","M","2011-08",8.109197,
"COL","UNEMP","MEN","PC_LF","M","2011-09",7.437871,
"COL","UNEMP","MEN","PC_LF","M","2011-10",7.809618,
"COL","UNEMP","MEN","PC_LF","M","2011-11",8.01911,
"COL","UNEMP","MEN","PC_LF","M","2011-12",8.054231,
"COL","UNEMP","MEN","PC_LF","M","2012-01",7.383906,
"COL","UNEMP","MEN","PC_LF","M","2012-02",7.989819,
"COL","UNEMP","MEN","PC_LF","M","2012-03",7.847643,
"COL","UNEMP","MEN","PC_LF","M","2012-04",8.432777,
"COL","UNEMP","MEN","PC_LF","M","2012-05",7.937204,
"COL","UNEMP","MEN","PC_LF","M","2012-06",7.653651,
"COL","UNEMP","MEN","PC_LF","M","2012-07",7.995825,
"COL","UNEMP","MEN","PC_LF","M","2012-08",7.760225,
"COL","UNEMP","MEN","PC_LF","M","2012-09",8.486701,
"COL","UNEMP","MEN","PC_LF","M","2012-10",7.64406,
"COL","UNEMP","MEN","PC_LF","M","2012-11",8.078117,
"COL","UNEMP","MEN","PC_LF","M","2012-12",7.519552,
"COL","UNEMP","MEN","PC_LF","M","2013-01",7.721902,
"COL","UNEMP","MEN","PC_LF","M","2013-02",8.209843,
"COL","UNEMP","MEN","PC_LF","M","2013-03",8.051495,
"COL","UNEMP","MEN","PC_LF","M","2013-04",7.733492,
"COL","UNEMP","MEN","PC_LF","M","2013-05",7.497373,
"COL","UNEMP","MEN","PC_LF","M","2013-06",7.517597,
"COL","UNEMP","MEN","PC_LF","M","2013-07",7.015985,
"COL","UNEMP","MEN","PC_LF","M","2013-08",7.287548,
"COL","UNEMP","MEN","PC_LF","M","2013-09",7.306205,
"COL","UNEMP","MEN","PC_LF","M","2013-10",6.890681,
"COL","UNEMP","MEN","PC_LF","M","2013-11",7.314958,
"COL","UNEMP","MEN","PC_LF","M","2013-12",6.411402,
"COL","UNEMP","MEN","PC_LF","M","2014-01",6.741308,
"COL","UNEMP","MEN","PC_LF","M","2014-02",7.097744,
"COL","UNEMP","MEN","PC_LF","M","2014-03",7.375422,
"COL","UNEMP","MEN","PC_LF","M","2014-04",6.849192,
"COL","UNEMP","MEN","PC_LF","M","2014-05",6.729835,
"COL","UNEMP","MEN","PC_LF","M","2014-06",7.327834,
"COL","UNEMP","MEN","PC_LF","M","2014-07",7.215729,
"COL","UNEMP","MEN","PC_LF","M","2014-08",7.171512,
"COL","UNEMP","MEN","PC_LF","M","2014-09",6.712902,
"COL","UNEMP","MEN","PC_LF","M","2014-10",6.929126,
"COL","UNEMP","MEN","PC_LF","M","2014-11",6.495155,
"COL","UNEMP","MEN","PC_LF","M","2014-12",7.474432,
"COL","UNEMP","MEN","PC_LF","M","2015-01",6.770854,
"COL","UNEMP","MEN","PC_LF","M","2015-02",6.52637,
"COL","UNEMP","MEN","PC_LF","M","2015-03",6.592238,
"COL","UNEMP","MEN","PC_LF","M","2015-04",7.17182,
"COL","UNEMP","MEN","PC_LF","M","2015-05",6.983675,
"COL","UNEMP","MEN","PC_LF","M","2015-06",6.13504,
"COL","UNEMP","MEN","PC_LF","M","2015-07",6.839112,
"COL","UNEMP","MEN","PC_LF","M","2015-08",6.714239,
"COL","UNEMP","MEN","PC_LF","M","2015-09",7.244912,
"COL","UNEMP","MEN","PC_LF","M","2015-10",6.931969,
"COL","UNEMP","MEN","PC_LF","M","2015-11",6.289927,
"COL","UNEMP","MEN","PC_LF","M","2015-12",6.804895,
"COL","UNEMP","MEN","PC_LF","M","2016-01",6.967629,
"COL","UNEMP","MEN","PC_LF","M","2016-02",6.92472,
"COL","UNEMP","MEN","PC_LF","M","2016-03",7.760823,
"COL","UNEMP","MEN","PC_LF","M","2016-04",6.594778,
"COL","UNEMP","MEN","PC_LF","M","2016-05",6.856415,
"COL","UNEMP","MEN","PC_LF","M","2016-06",7.491927,
"COL","UNEMP","MEN","PC_LF","M","2016-07",7.384974,
"COL","UNEMP","MEN","PC_LF","M","2016-08",7.217233,
"COL","UNEMP","MEN","PC_LF","M","2016-09",6.856717,
"COL","UNEMP","MEN","PC_LF","M","2016-10",7.155579,
"COL","UNEMP","MEN","PC_LF","M","2016-11",6.971663,
"COL","UNEMP","MEN","PC_LF","M","2016-12",7.219717,
"COL","UNEMP","MEN","PC_LF","M","2017-01",7.690135,
"COL","UNEMP","MEN","PC_LF","M","2017-02",6.81148,
"COL","UNEMP","MEN","PC_LF","M","2017-03",6.912424,
"COL","UNEMP","MEN","PC_LF","M","2017-04",7.158177,
"COL","UNEMP","MEN","PC_LF","M","2017-05",7.052402,
"COL","UNEMP","MEN","PC_LF","M","2017-06",6.921609,
"COL","UNEMP","MEN","PC_LF","M","2017-07",6.768695,
"COL","UNEMP","MEN","PC_LF","M","2017-08",7.383214,
"COL","UNEMP","MEN","PC_LF","M","2017-09",7.223604,
"COL","UNEMP","MEN","PC_LF","M","2017-10",7.601495,
"COL","UNEMP","MEN","PC_LF","M","2017-11",7.501078,
"COL","UNEMP","MEN","PC_LF","M","2017-12",7.369619,
"COL","UNEMP","MEN","PC_LF","M","2018-01",7.336704,
"COL","UNEMP","MEN","PC_LF","M","2018-02",7.691151,
"COL","UNEMP","MEN","PC_LF","M","2018-03",6.852391,
"COL","UNEMP","MEN","PC_LF","M","2018-04",7.393659,
"COL","UNEMP","MEN","PC_LF","M","2018-05",7.384058,
"COL","UNEMP","MEN","PC_LF","M","2018-06",7.438311,
"COL","UNEMP","MEN","PC_LF","M","2018-07",7.283426,
"COL","UNEMP","MEN","PC_LF","M","2018-08",7.607732,
"COL","UNEMP","MEN","PC_LF","M","2018-09",7.692674,
"COL","UNEMP","MEN","PC_LF","M","2018-10",7.341962,
"COL","UNEMP","MEN","PC_LF","M","2018-11",7.631043,
"COL","UNEMP","MEN","PC_LF","M","2018-12",7.860464,
"COL","UNEMP","MEN","PC_LF","M","2019-01",7.940017,
"COL","UNEMP","MEN","PC_LF","M","2019-02",8.346746,
"COL","UNEMP","MEN","PC_LF","M","2019-03",8.181376,
"COL","UNEMP","MEN","PC_LF","M","2019-04",8.139084,
"COL","UNEMP","MEN","PC_LF","M","2019-05",8.182278,
"COL","UNEMP","MEN","PC_LF","M","2019-06",7.809655,
"COL","UNEMP","MEN","PC_LF","M","2019-07",8.271327,
"COL","UNEMP","MEN","PC_LF","M","2019-08",8.378211,
"COL","UNEMP","MEN","PC_LF","M","2019-09",8.347434,
"COL","UNEMP","MEN","PC_LF","M","2019-10",8.689111,
"COL","UNEMP","TOT","PC_LF","M","2007-01",11.49191,
"COL","UNEMP","TOT","PC_LF","M","2007-02",11.64431,
"COL","UNEMP","TOT","PC_LF","M","2007-03",11.67524,
"COL","UNEMP","TOT","PC_LF","M","2007-04",10.91825,
"COL","UNEMP","TOT","PC_LF","M","2007-05",11.59767,
"COL","UNEMP","TOT","PC_LF","M","2007-06",11.4245,
"COL","UNEMP","TOT","PC_LF","M","2007-07",10.71686,
"COL","UNEMP","TOT","PC_LF","M","2007-08",11.07992,
"COL","UNEMP","TOT","PC_LF","M","2007-09",11.30158,
"COL","UNEMP","TOT","PC_LF","M","2007-10",11.30039,
"COL","UNEMP","TOT","PC_LF","M","2007-11",10.65696,
"COL","UNEMP","TOT","PC_LF","M","2007-12",10.66937,
"COL","UNEMP","TOT","PC_LF","M","2008-01",10.7661,
"COL","UNEMP","TOT","PC_LF","M","2008-02",10.83895,
"COL","UNEMP","TOT","PC_LF","M","2008-03",11.09106,
"COL","UNEMP","TOT","PC_LF","M","2008-04",11.12559,
"COL","UNEMP","TOT","PC_LF","M","2008-05",10.81311,
"COL","UNEMP","TOT","PC_LF","M","2008-06",11.43277,
"COL","UNEMP","TOT","PC_LF","M","2008-07",11.55866,
"COL","UNEMP","TOT","PC_LF","M","2008-08",11.53569,
"COL","UNEMP","TOT","PC_LF","M","2008-09",11.42552,
"COL","UNEMP","TOT","PC_LF","M","2008-10",11.27969,
"COL","UNEMP","TOT","PC_LF","M","2008-11",12.10745,
"COL","UNEMP","TOT","PC_LF","M","2008-12",11.31865,
"COL","UNEMP","TOT","PC_LF","M","2009-01",11.68121,
"COL","UNEMP","TOT","PC_LF","M","2009-02",11.3105,
"COL","UNEMP","TOT","PC_LF","M","2009-03",11.83719,
"COL","UNEMP","TOT","PC_LF","M","2009-04",12.09076,
"COL","UNEMP","TOT","PC_LF","M","2009-05",11.69174,
"COL","UNEMP","TOT","PC_LF","M","2009-06",11.65134,
"COL","UNEMP","TOT","PC_LF","M","2009-07",12.12325,
"COL","UNEMP","TOT","PC_LF","M","2009-08",12.08952,
"COL","UNEMP","TOT","PC_LF","M","2009-09",12.70157,
"COL","UNEMP","TOT","PC_LF","M","2009-10",12.95937,
"COL","UNEMP","TOT","PC_LF","M","2009-11",12.50628,
"COL","UNEMP","TOT","PC_LF","M","2009-12",12.0782,
"COL","UNEMP","TOT","PC_LF","M","2010-01",12.14114,
"COL","UNEMP","TOT","PC_LF","M","2010-02",11.452,
"COL","UNEMP","TOT","PC_LF","M","2010-03",11.7126,
"COL","UNEMP","TOT","PC_LF","M","2010-04",12.20106,
"COL","UNEMP","TOT","PC_LF","M","2010-05",12.1157,
"COL","UNEMP","TOT","PC_LF","M","2010-06",12.01269,
"COL","UNEMP","TOT","PC_LF","M","2010-07",12.22466,
"COL","UNEMP","TOT","PC_LF","M","2010-08",11.58617,
"COL","UNEMP","TOT","PC_LF","M","2010-09",11.15543,
"COL","UNEMP","TOT","PC_LF","M","2010-10",11.44073,
"COL","UNEMP","TOT","PC_LF","M","2010-11",12.09963,
"COL","UNEMP","TOT","PC_LF","M","2010-12",11.83425,
"COL","UNEMP","TOT","PC_LF","M","2011-01",11.22462,
"COL","UNEMP","TOT","PC_LF","M","2011-02",11.56921,
"COL","UNEMP","TOT","PC_LF","M","2011-03",10.7728,
"COL","UNEMP","TOT","PC_LF","M","2011-04",11.11177,
"COL","UNEMP","TOT","PC_LF","M","2011-05",11.27367,
"COL","UNEMP","TOT","PC_LF","M","2011-06",11.28633,
"COL","UNEMP","TOT","PC_LF","M","2011-07",11.14866,
"COL","UNEMP","TOT","PC_LF","M","2011-08",10.46241,
"COL","UNEMP","TOT","PC_LF","M","2011-09",10.28716,
"COL","UNEMP","TOT","PC_LF","M","2011-10",10.28171,
"COL","UNEMP","TOT","PC_LF","M","2011-11",10.54747,
